Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
4342174149,2021-07-07 10:16:26,2021-07-07 09:51:00,Charlotte,North Carolina,704,Warranties  & protection plans,Y
4255330126,2021-07-07 10:16:27,2021-07-06 13:21:00,Greensboro,Georgia,706,Other,Y
7852802486,2021-07-07 10:16:30,2021-07-06 16:13:00,,North Carolina,980,Other,N
5513003913,2021-07-07 10:16:34,2021-07-07 09:14:00,,Illinois,312,Warranties  & protection plans,Y
8153900891,2021-07-07 10:16:41,2021-07-07 09:12:00,,Illinois,815,Warranties  & protection plans,Y
6125226141,2021-07-07 10:16:44,2021-07-07 11:09:00,Somerset,Massachusetts,401,"Calls pretending to be government, businesses, or family and friends",Y
8773286910,2021-07-07 10:16:51,2021-07-07 09:56:00,,New York,716,No Subject Provided,N
4842915906,2021-07-07 10:17:02,2021-07-07 10:12:00,Macungie,Pennsylvania,484,Other,Y
5305216835,2021-07-07 10:17:04,2021-07-06 17:43:00,,North Carolina,980,Other,N
8654138309,2021-07-07 10:17:14,2021-07-06 15:37:00,,California,415,Dropped call or no message,N
2817897171,2021-07-07 10:17:17,2021-07-07 08:41:00,,Texas,281,No Subject Provided,Y
3463000342,2021-07-07 10:17:17,2021-07-06 10:23:00,Portsmouth,Ohio,740,Other,Y
9497718076,2021-07-07 10:17:19,2021-07-06 12:02:00,Greensboro,Georgia,706,Other,Y
7402276546,2021-07-07 10:17:20,2021-07-06 10:52:00,Bay Village,Ohio,440,Other,N
2078031633,2021-07-07 10:17:24,2021-07-07 10:15:00,Winthrop,Maine,207,Other,Y
9198968271,2021-07-07 10:17:25,2021-06-14 14:25:00,Virginia Beach,North Carolina,919,No Subject Provided,
2134021871,2021-07-07 10:17:37,2021-06-28 14:07:00,Mullica Hill,New Jersey,856,Dropped call or no message,Y
,2021-07-07 10:17:54,2021-07-07 09:36:00,,New Jersey,973,No Subject Provided,N
7067679193,2021-07-07 10:17:43,2021-07-05 07:49:00,Austin,Texas,512,Other,Y
4105411419,2021-07-07 10:17:48,2021-07-06 12:05:00,,Maryland,410,Warranties  & protection plans,Y
2083140963,2021-07-07 10:17:50,2021-07-06 14:11:00,,Texas,281,No Subject Provided,Y
8009104572,2021-07-07 10:17:51,2021-07-06 15:02:00,,Alabama,256,Other,Y
3155883314,2021-07-07 10:18:00,2021-07-07 10:13:00,,New York,716,No Subject Provided,N
8449721983,2021-07-07 10:18:14,2021-07-06 11:10:00,Greensboro,Georgia,706,Other,Y
4842922350,2021-07-07 10:18:21,2021-07-06 14:30:00,Macungie,Pennsylvania,484,Other,Y
5164616494,2021-07-07 10:19:28,2021-07-07 00:00:00,,New York,516,No Subject Provided,
2083140963,2021-07-07 10:18:26,2021-07-06 14:01:00,,Texas,281,No Subject Provided,Y
8052654882,2021-07-07 10:18:27,2021-07-07 10:13:00,Traverse city,Michigan,231,Other,Y
8592938867,2021-07-07 10:18:37,2021-07-07 09:53:00,Danville,Kentucky,859,Other,Y
580741362715807,2021-07-07 10:18:43,2021-07-07 06:52:00,,California,415,Dropped call or no message,N
2083140963,2021-07-07 10:18:46,2021-07-07 07:00:00,,Texas,281,No Subject Provided,Y
6822133208,2021-07-07 10:18:49,2021-07-07 09:15:00,Granbury,Texas,682,Warranties  & protection plans,Y
2524297526,2021-07-07 10:18:49,2021-07-07 09:59:00,Rocky Mount,North Carolina,252,Warranties  & protection plans,Y
,2021-07-07 10:19:07,2021-07-07 10:02:00,,New Jersey,973,No Subject Provided,N
2022213776,2021-07-07 10:18:52,2021-07-07 10:13:00,,Virginia,703,Dropped call or no message,N
2512074185,2021-07-07 10:18:56,2021-07-07 09:10:00,THEODORE,Alabama,251,Medical  & prescriptions,N
,2021-07-07 10:18:57,2021-07-07 10:16:00,Jacksonville,Florida,904,Warranties  & protection plans,Y
8036539893,2021-07-07 10:19:03,2021-07-07 12:10:00,Denmark,South Carolina,803,Medical  & prescriptions,Y
2083140963,2021-07-07 10:19:14,2021-07-06 20:00:00,,Texas,281,No Subject Provided,Y
9165951543,2021-07-07 10:19:16,2021-06-24 15:25:00,ROCKLIN,California,916,"Reducing your debt (credit cards, mortgage, student loans)",Y
9712233412,2021-07-07 10:19:23,2021-07-07 09:17:00,Topeka,Kansas,720,Other,Y
8555579100,2021-07-07 10:19:32,2021-07-07 10:15:00,WILMINGTON,North Carolina,910,"Reducing your debt (credit cards, mortgage, student loans)",Y
4698629720,2021-07-07 10:19:41,2021-07-07 09:08:00,Mount Pleasant,Texas,903,No Subject Provided,N
2674333959,2021-07-07 10:19:45,2021-07-07 10:11:00,Russell,Pennsylvania,814,Warranties  & protection plans,Y
,2021-07-07 10:20:12,2021-07-07 10:15:00,,New Jersey,973,No Subject Provided,N
7278889777,2021-07-07 10:20:05,2021-07-07 09:35:00,,Florida,727,Warranties  & protection plans,Y
9794315674,2021-07-07 10:20:12,2021-07-06 20:15:00,Fowlerton,Texas,979,No Subject Provided,
4043291111,2021-07-07 10:20:16,2021-07-07 10:15:00,Austell,Georgia,404,Other,Y
5709914672,2021-07-07 10:20:54,2021-07-06 18:38:00,,Pennsylvania,570,No Subject Provided,N
6463600205,2021-07-07 10:20:17,2021-07-07 10:01:00,,New York,518,Warranties  & protection plans,Y
9592126013,2021-07-07 10:20:20,2021-07-05 10:01:00,Austin,Texas,512,Other,Y
9294689899,2021-07-07 10:20:27,2021-07-07 10:00:00,Jamaica,New York,718,Other,N
8448770123,2021-07-07 10:20:33,2021-06-25 00:00:00,,Texas,512,"Reducing your debt (credit cards, mortgage, student loans)",Y
8135796724,2021-07-07 10:20:57,2021-07-03 15:06:00,,Minnesota,612,Dropped call or no message,
4103846756,2021-07-07 10:21:09,2021-07-07 07:05:00,,Texas,281,No Subject Provided,Y
2012839950,2021-07-07 10:21:15,2021-07-07 10:00:00,,New Jersey,201,Other,Y
4342124545,2021-07-07 10:21:16,2021-07-07 10:07:00,,Virginia,434,Other,Y
5097658154,2021-07-07 10:21:23,2021-07-06 17:44:00,,Oregon,509,Vacation  & timeshares,Y
859270313,2021-07-07 10:21:30,2021-07-07 09:09:00,Mount Pleasant,Texas,903,Medical  & prescriptions,Y
4103846765,2021-07-07 10:21:31,2021-07-06 16:05:00,,Texas,281,No Subject Provided,Y
8443965770,2021-07-07 10:21:48,2021-07-07 10:17:00,,Pennsylvania,412,"Calls pretending to be government, businesses, or family and friends",Y
8122570502,2021-07-07 10:21:52,2021-07-06 11:40:00,Howe,Indiana,260,Warranties  & protection plans,
9738465332,2021-07-07 10:21:54,2021-07-07 11:01:00,,New Jersey,973,Warranties  & protection plans,N
4707547169,2021-07-07 10:21:55,2021-07-06 07:33:00,Austin,Texas,512,Other,Y
,2021-07-07 10:21:58,2021-07-07 09:40:00,,Florida,312,No Subject Provided,Y
4103846756,2021-07-07 10:22:01,2021-07-06 08:36:00,,Texas,281,No Subject Provided,Y
7863503498,2021-07-07 10:22:28,2021-07-07 10:19:00,,Florida,772,Medical  & prescriptions,Y
2027961463,2021-07-07 10:22:29,2021-07-07 10:08:00,Toms River,New Jersey,732,Dropped call or no message,
2108046803,2021-07-07 10:22:46,2021-07-07 09:00:00,Hutto,Texas,210,Medical  & prescriptions,Y
2242367746,2021-07-07 10:22:54,2021-07-07 10:10:00,Spring,Texas,281,Other,Y
7818231044,2021-07-07 10:22:56,2021-07-07 10:14:00,Hampton,New Hampshire,781,Computer  & technical support,N
4709466160,2021-07-07 10:22:56,2021-07-07 09:10:00,Saint Paul,Minnesota,612,Warranties  & protection plans,Y
5025693600,2021-07-07 10:23:02,2021-07-07 10:18:00,Louisville,Kentucky,502,"Calls pretending to be government, businesses, or family and friends",Y
9363862014,2021-07-07 10:23:03,2021-07-06 07:22:00,,Texas,281,No Subject Provided,Y
9414210353,2021-07-07 10:23:06,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
3608498405,2021-07-07 10:23:11,2021-07-07 10:18:00,Rochester,New York,585,"Calls pretending to be government, businesses, or family and friends",Y
2602521367,2021-07-07 10:23:15,2021-07-06 13:09:00,Howe,Indiana,260,Dropped call or no message,
9414210353,2021-07-07 10:23:15,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
2256656410,2021-07-07 10:23:16,2021-07-07 09:19:00,Chalmette,Louisiana,504,Other,Y
5853611951,2021-07-07 10:23:20,2021-07-07 10:22:00,Stillwater,New York,518,Warranties  & protection plans,N
,2021-07-07 10:23:21,2021-07-07 09:11:00,Mount Pleasant,Texas,903,"Energy, solar,  & utilities",Y
9414210353,2021-07-07 10:23:25,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
8177549478,2021-07-07 10:23:27,2021-07-07 09:15:00,North Richland Hills,Texas,817,Warranties  & protection plans,Y
9522959800,2021-07-07 10:23:28,2021-06-28 18:55:00,,Minnesota,612,Dropped call or no message,
7019368862,2021-07-07 10:23:32,2021-07-07 00:00:00,,Colorado,303,Other,
5204021170,2021-07-07 10:23:34,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
5204355069,2021-07-07 10:23:41,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
5204444348,2021-07-07 10:23:49,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
3364442895,2021-07-07 10:23:57,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
4125551411,2021-07-07 10:24:03,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
,2021-07-07 10:24:07,2021-07-07 11:10:00,Glassboro,New Jersey,208,"Calls pretending to be government, businesses, or family and friends",Y
8473200736,2021-07-07 10:24:12,2021-07-06 09:17:00,mesa,Arizona,847,Other,
9547284512,2021-07-07 10:24:13,2021-07-07 08:00:00,,Texas,281,No Subject Provided,Y
5204444348,2021-07-07 10:24:13,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
2603610599,2021-07-07 10:24:17,2021-07-06 16:03:00,Howe,Indiana,260,Dropped call or no message,
7274761650,2021-07-07 10:24:17,2021-07-07 09:48:00,The Villages,Florida,352,Other,Y
5204444348,2021-07-07 10:24:22,2021-07-07 00:00:00,,Arizona,520,No Subject Provided,
6782768672,2021-07-07 10:24:22,2021-07-07 10:03:00,Columbus,Ohio,614,Dropped call or no message,Y
9792018094,2021-07-07 10:24:24,2021-07-06 11:11:00,Fowlerton,Texas,979,No Subject Provided,
5133423658,2021-07-07 10:24:35,2021-07-07 10:18:00,Cincinnati,Ohio,513,Other,Y
8178597363,2021-07-07 10:24:39,2021-07-07 08:58:00,North Richland Hills,Texas,817,Dropped call or no message,N
6282189371,2021-07-07 10:24:40,2021-07-07 10:21:00,Amsterdam,New York,518,Other,Y
,2021-07-07 10:24:42,2021-07-06 17:41:00,Albemarle,North Carolina,704,"Calls pretending to be government, businesses, or family and friends",N
2183159284,2021-07-07 10:24:44,2021-06-28 12:56:00,,Minnesota,612,Dropped call or no message,
9496203407,2021-07-07 10:24:44,2021-07-07 09:15:00,Lafayette,Louisiana,337,"Reducing your debt (credit cards, mortgage, student loans)",Y
6092101246,2021-07-07 10:24:49,2021-07-07 10:22:00,New York,New York,646,Warranties  & protection plans,Y
6305091454,2021-07-07 10:24:53,2021-07-07 09:12:00,Bolingbrook,Illinois,630,Dropped call or no message,N
9142474380,2021-07-07 10:25:01,2021-07-07 08:35:00,,New York,914,No Subject Provided,Y
3309918898,2021-07-07 10:25:03,2021-07-07 10:22:00,,Florida,305,Warranties  & protection plans,Y
8566398926,2021-07-07 10:25:09,2021-07-07 10:20:00,,New Jersey,973,"Energy, solar,  & utilities",Y
7136965500,2021-07-07 10:25:18,2021-07-06 13:00:00,,Texas,281,No Subject Provided,Y
8623045799,2021-07-07 10:25:20,2021-07-07 10:24:00,,New Jersey,862,No Subject Provided,Y
5403731324,2021-07-07 10:25:23,2021-07-07 08:31:00,Lakeville,Minnesota,612,"Calls pretending to be government, businesses, or family and friends",Y
8015454174,2021-07-07 10:25:26,2021-07-06 18:57:00,taylorsville,Utah,801,"Calls pretending to be government, businesses, or family and friends",N
9702454924,2021-07-07 10:25:27,2021-07-07 08:21:00,,Colorado,970,No Subject Provided,Y
9522147898,2021-07-07 10:25:27,2021-07-07 10:24:00,Solon,Ohio,952,Warranties  & protection plans,Y
8083783557,2021-07-07 10:25:30,2021-07-07 10:22:00,La Marque,Texas,808,Other,N
9172325251,2021-07-07 10:25:32,2021-07-07 10:10:00,Bellwood,Illinois,708,"Calls pretending to be government, businesses, or family and friends",N
8323651535,2021-07-07 10:25:33,2021-07-07 00:00:00,,Texas,832,No Subject Provided,N
2604097860,2021-07-07 10:25:42,2021-07-06 16:05:00,Howe,Indiana,260,Dropped call or no message,
2029199074,2021-07-07 10:25:46,2021-07-07 09:06:00,,Delaware,302,Other,N
2186661008,2021-07-07 10:26:02,2021-06-22 12:58:00,,Minnesota,612,Dropped call or no message,
9037656034,2021-07-07 10:26:03,2021-07-07 09:20:00,Mount Pleasant,Texas,903,No Subject Provided,N
,2021-07-07 10:26:05,2021-07-07 00:00:00,,Michigan,517,No Subject Provided,Y
2679542893,2021-07-07 10:26:13,2021-07-06 00:00:00,,Ohio,330,Medical  & prescriptions,Y
2154614807,2021-07-07 10:26:14,2021-07-07 10:23:00,,Pennsylvania,215,Warranties  & protection plans,Y
5802040404,2021-07-07 10:26:20,2021-07-07 09:07:00,,Oklahoma,580,Other,N
5136443516,2021-07-07 10:26:23,2021-06-23 10:56:00,Clifton,New Jersey,973,Other,Y
7853019649,2021-07-07 10:26:24,2021-07-07 09:20:00,Topeka,Kansas,785,Warranties  & protection plans,Y
8137508343,2021-07-07 10:26:24,2021-07-07 09:24:00,,Florida,813,Warranties  & protection plans,Y
8449583383,2021-07-07 10:26:28,2021-07-07 10:15:00,Clinton,Connecticut,860,Medical  & prescriptions,Y
8727627384,2021-07-07 10:26:29,2021-07-07 08:52:00,Chicago,Illinois,773,Other,N
3024794062,2021-07-07 10:26:33,2021-07-06 17:10:00,,Delaware,302,Other,N
8329152700,2021-07-07 10:26:34,2021-07-07 09:03:00,,Texas,281,No Subject Provided,Y
8552378767,2021-07-07 10:26:35,2021-07-06 08:34:00,San Antonio,Texas,210,"Calls pretending to be government, businesses, or family and friends",Y
2038965672,2021-07-07 10:26:46,2021-07-07 10:24:00,,Connecticut,203,No Subject Provided,Y
8283413434,2021-07-07 10:26:53,2021-07-07 10:24:00,,North Carolina,828,Warranties  & protection plans,Y
7684917666,2021-07-07 10:26:59,2021-07-06 18:17:00,Saratoga Springs,New York,518,Other,Y
9738045911,2021-07-07 10:27:02,2021-06-23 13:23:00,Clifton,New Jersey,973,Other,Y
5205043155,2021-07-07 10:27:44,2021-06-29 15:29:00,,North Carolina,336,No Subject Provided,
2516663994,2021-07-07 10:27:05,2021-07-07 09:24:00,mobile,Alabama,251,Other,N
7405732860,2021-07-07 10:27:06,2021-07-07 06:43:00,san pedro,California,740,Other,Y
65124054893,2021-07-07 10:27:14,2021-06-21 10:51:00,,Minnesota,612,Dropped call or no message,
6305091454,2021-07-07 10:27:21,2021-07-07 12:00:00,Bolingbrook,Illinois,630,Other,Y
8142974113,2021-07-07 10:27:27,2021-07-07 10:49:00,Wattsburg,Pennsylvania,814,Medical  & prescriptions,Y
4108446931,2021-07-07 10:27:40,2021-06-30 17:42:00,Owings Mills,Maryland,410,Other,Y
9735548138,2021-07-07 10:27:41,2021-06-24 12:01:00,Clifton,New Jersey,973,Other,Y
9723401676,2021-07-07 10:27:42,2021-07-07 08:38:00,,Texas,281,No Subject Provided,Y
3179695776,2021-07-07 10:27:42,2021-07-07 10:19:00,CRAWFORDSVILLE,Indiana,317,Other,Y
8082078515,2021-07-07 10:27:47,2021-07-06 16:50:00,La Marque,Texas,808,Other,N
7122084899,2021-07-07 10:28:07,2020-07-07 09:25:00,,Iowa,712,No Subject Provided,N
2542734565,2021-07-07 10:28:03,2021-07-06 19:25:00,West Haven,Connecticut,203,Dropped call or no message,Y
5189013220,2021-07-07 10:28:15,2021-07-07 10:26:00,Amsterdam,New York,518,Warranties  & protection plans,Y
5052457259,2021-07-07 10:28:17,2021-07-07 08:01:00,rdgewood,New Mexico,505,"Calls pretending to be government, businesses, or family and friends",Y
4433055716,2021-07-07 10:28:20,2021-07-07 09:46:00,Cary,North Carolina,443,Warranties  & protection plans,Y
6012817661,2021-07-07 10:28:21,2021-07-07 10:26:00,Decatur,Georgia,404,Warranties  & protection plans,Y
9138822708,2021-07-07 10:28:22,2021-07-06 10:35:00,Overland Park,Kansas,913,Warranties  & protection plans,Y
3464213820,2021-07-07 10:28:24,2021-07-07 09:25:00,Spring,Texas,832,Warranties  & protection plans,N
5853127165,2021-07-07 10:28:27,2021-07-07 09:51:00,Rochester,New York,585,Dropped call or no message,Y
9704607997,2021-07-07 10:28:27,2021-07-07 10:25:00,COLUMBIA,South Carolina,803,Medical  & prescriptions,Y
8479056377,2021-07-07 10:28:31,2021-07-07 09:27:00,"Schaumburg, IL",Illinois,847,Computer  & technical support,Y
8335741910,2021-07-07 10:28:34,2021-07-07 10:02:00,Michigantown,Indiana,765,Other,Y
5082052734,2021-07-07 10:28:54,2021-07-06 10:02:00,Waltham,Massachusetts,781,Home improvement  & cleaning,N
5136443516,2021-07-07 10:29:07,2021-06-24 14:17:00,Clifton,New Jersey,973,Other,Y
6154291084,2021-07-07 10:29:14,2021-07-06 17:41:00,,Tennessee,615,Other,Y
7575308922,2021-07-07 10:29:28,2021-07-07 09:50:00,Williamsburg,Virginia,757,Warranties  & protection plans,Y
3057459464,2021-07-07 10:29:40,2021-07-07 09:27:00,,Tennessee,615,Other,Y
2175839978,2021-07-07 10:29:44,2021-07-07 09:17:00,,Illinois,217,Warranties  & protection plans,Y
9734120114,2021-07-07 10:29:45,2021-06-24 14:47:00,Clifton,New Jersey,973,Other,Y
8283741989,2021-07-07 10:29:56,2021-07-07 10:27:00,JOHNS ISLAND,South Carolina,504,Warranties  & protection plans,Y
8008975481,2021-07-07 10:30:04,2021-07-06 12:18:00,Davenport,Iowa,563,"Calls pretending to be government, businesses, or family and friends",Y
7735168642,2021-07-07 10:30:06,2021-07-06 13:55:00,,Illinois,847,Other,Y
4194066246,2021-07-07 10:30:09,2021-07-06 00:00:00,West Haven,Connecticut,203,Dropped call or no message,Y
5853127141,2021-07-07 10:30:11,2021-07-06 16:11:00,Rochester,New York,585,Dropped call or no message,Y
7014152849,2021-07-07 10:30:13,2021-07-07 10:20:00,Port Tobacco,Maryland,404,Warranties  & protection plans,Y
3153944957,2021-07-07 10:30:15,2021-07-07 11:03:00,Syracuse,New York,315,Warranties  & protection plans,Y
5184441329,2021-07-07 10:30:18,2021-07-07 09:55:00,Saratoga Springs,New York,518,Other,Y
2765330292,2021-07-07 10:30:19,2021-07-07 08:30:00,,Illinois,630,Other,Y
7707415322,2021-07-07 10:30:22,2021-07-07 10:18:00,SUWANEE,Georgia,770,Other,N
9414773377,2021-07-07 10:30:25,2021-07-07 10:28:00,Mebane,North Carolina,904,Medical  & prescriptions,N
2546479290,2021-07-07 10:30:29,2021-07-07 09:30:00,,Tennessee,615,Other,Y
7135650653,2021-07-07 10:30:32,2021-06-24 16:00:00,Clifton,New Jersey,973,Warranties  & protection plans,Y
2032522778,2021-07-07 10:30:44,2021-07-07 10:26:00,Fairfield,Connecticut,203,"Energy, solar,  & utilities",N
7043893371,2021-07-07 10:30:47,2021-07-07 09:29:00,Nashville,Tennessee,704,Dropped call or no message,Y
2174062035,2021-07-07 10:30:51,2021-07-07 09:03:00,,Illinois,847,Other,Y
8129542884,2021-07-07 10:30:52,2021-07-07 10:01:00,Port Saint Lucie,Florida,772,Other,Y
3024147830,2021-07-07 10:30:54,2021-07-07 10:28:00,,Ohio,419,Other,Y
7086400869,2021-07-07 10:30:57,2021-07-07 09:28:00,,Illinois,847,Dropped call or no message,Y
4108446931,2021-07-07 10:30:59,2021-07-06 14:51:00,Owings Mills,Maryland,410,Other,Y
9107825664,2021-07-07 10:31:00,2021-07-07 10:25:00,Louisburg,North Carolina,919,"Calls pretending to be government, businesses, or family and friends",Y
7039682566,2021-07-07 10:31:07,2021-07-07 10:28:00,,Virginia,703,"Calls pretending to be government, businesses, or family and friends",Y
8555969620,2021-07-07 10:31:07,2021-07-07 07:14:00,,Louisiana,225,Dropped call or no message,Y
8669512168,2021-07-07 10:31:08,2021-07-07 09:22:00,ROUND ROCK,Texas,512,Medical  & prescriptions,Y
9013502749,2021-07-07 10:31:10,2021-07-07 09:26:00,Vestavia Hills,Alabama,901,Dropped call or no message,Y
6302379547,2021-07-07 10:31:12,2021-07-07 09:09:00,,Illinois,630,Other,Y
9735827477,2021-07-07 10:31:19,2021-06-25 11:38:00,Clifton,New Jersey,973,Other,Y
8508646689,2021-07-07 10:31:26,2021-07-07 09:30:00,Fort Walton Beach,Florida,850,Dropped call or no message,Y
6148670578,2021-07-07 10:31:28,2021-07-07 10:22:00,Reynoldsburg,Ohio,614,"Calls pretending to be government, businesses, or family and friends",Y
8504154246,2021-07-07 10:31:35,2021-07-07 11:25:00,Tallahassee,Florida,850,"Calls pretending to be government, businesses, or family and friends",Y
,2021-07-07 10:31:37,2021-07-02 13:00:00,Gary,Indiana,260,"Calls pretending to be government, businesses, or family and friends",Y
